transaction_id,account_id,customer_id,transaction_timestamp,transaction_hour,is_weekend,amount,currency,transaction_type,channel,status,merchant_id,merchant_name,merchant_category,merchant_city,merchant_country,device_id,device_type,is_new_device,ip_address,auth_method,is_card_present,is_foreign_transaction,distance_from_home_km,time_since_prev_txn_mins,txn_count_last_24h,txn_count_last_7d,amount_to_account_avg_ratio,balance_after_txn,has_invalid_transaction_timestamp,is_orphan_account,is_orphan_customer,is_quarantined
TXN_0000532,ACC_000050,CUST_00034,2026-06-27 08:04:04,8,True,1441.05,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4971,BetKing Online,GAMBLING,Indore,IN,DEV_563621,IOS,False,49.41.192.97,3DS,False,False,12.0,7.0,2,2,0.141,115755.44,False,False,False,False
TXN_0000136,ACC_000129,CUST_00089,2026-04-15 10:18:02,10,False,778.25,INR,PAYMENT,,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Jaipur,IN,DEV_831952,WINDOWS_DESKTOP,True,49.57.158.171,OTP,False,False,4.0,,0,0,,41282.33,False,False,False,False
TXN_0000103,ACC_000004,CUST_00003,2026-04-09 17:13:43,17,False,3733.03,INR,PURCHASE,POS,,MER_8385,Max Hospital,HEALTHCARE,Indore,IN,DEV_130170,POS_TERMINAL,True,,PIN,True,False,9.2,,0,0,,2416.97,False,False,False,False
TXN_0000858,ACC_000105,CUST_00076,2026-08-24 19:42:04,19,False,1149.32,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Jaipur,IN,DEV_845476,,False,49.45.61.32,OTP,False,False,10.5,223001.8,0,0,0.922,23742.01,False,False,False,False
TXN_0000985,ACC_000008,CUST_00006,2026-09-17 23:06:00,23,False,1649.92,INR,PURCHASE,ONLINE,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Noida,IN,DEV_238327,IOS,True,49.43.133.68,OTP,False,False,5.7,,0,0,,75000.14,False,False,False,False
TXN_0000871,ACC_000040,CUST_00026,2026-08-27 09:53:29,9,False,2770.91,INR,PURCHASE,ONLINE,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Chennai,IN,DEV_946007,ANDROID,True,49.44.56.237,OTP,False,False,608.0,,0,0,,20891.53,False,False,False,False
TXN_0000895,ACC_000171,CUST_00116,2026-09-01 13:45:22,13,False,1685.7,INR,PURCHASE,POS,SUCCESS,MER_1438,Reliance Digital,ELECTRONICS,Mysuru,IN,DEV_932527,POS_TERMINAL,False,,PIN,True,False,1.9,162.0,1,1,0.071,61828.09,False,False,False,False
TXN_0000353,ACC_000028,CUST_00019,2026-05-24 04:09:48,4,True,53.54,INR,PURCHASE,ONLINE,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Bucharest,RO,DEV_861173,ANDROID,True,80.64.73.97,NONE,False,True,8709.9,3.53,5,5,0.021,10408.19,False,False,False,False
TXN_0000418,ACC_000043,CUST_00029,2026-06-03 14:36:17,14,False,26035.96,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Jaipur,IN,DEV_847707,POS_TERMINAL,False,,SIGNATURE,True,False,2.8,12213.08,0,0,1.998,8266.77,False,False,False,False
TXN_0000837,ACC_000175,CUST_00119,2026-08-19 00:39:03,0,False,326.5,INR,,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,Jaipur,IN,DEV_533807,POS_TERMINAL,True,,PIN,True,False,5.0,63829.73,0,0,0.013,49323.65,False,False,False,False
TXN_0000007,ACC_000005,CUST_00004,2026-03-23 07:25:19,7,False,2117.52,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Chandigarh,IN,DEV_110821,IOS,False,49.39.216.115,,False,False,13.5,55.0,2,2,0.426,26625.19,False,False,False,False
TXN_0000713,ACC_000173,CUST_00118,2026-08-02 06:29:03,6,True,18771.58,INR,PURCHASE,POS,SUCCESS,MER_5005,Tanishq Jewellers,JEWELLERY,Chennai,IN,DEV_666931,POS_TERMINAL,False,,PIN,True,False,6.5,70734.45,0,0,1.026,1713.8,False,False,False,False
TXN_0000759,ACC_000130,CUST_00089,2026-08-07 23:08:53,23,False,1031.87,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,FUEL,Jaipur,IN,DEV_572840,,False,,,True,False,3.0,105530.47,0,0,1.319,145618.38,False,False,False,False
TXN_0000839,ACC_000037,CUST_00025,,18,False,13503.05,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Jaipur,IN,DEV_407645,POS_TERMINAL,False,,NONE,True,False,281.5,17202.03,0,0,9.451,83083.43,True,False,False,True
TXN_0000829,ACC_000117,CUST_00082,2026-08-15 20:59:30,20,True,15386.74,INR,PURCHASE,POS,SUCCESS,MER_8385,Max Hospital,HEALTHCARE,Mumbai,IN,,POS_TERMINAL,False,,PIN,True,False,7.2,31982.35,0,0,4.231,114001.6,False,False,False,False
TXN_0000258,ACC_000118,CUST_00083,2026-05-09 04:07:13,4,True,634.08,INR,TRANSFER,MOBILE_APP,,MER_6813,Jio Recharge,UTILITIES,Bengaluru,IN,DEV_420415,,False,49.41.219.159,OTP,False,False,3.3,56452.88,0,0,1.031,82034.48,False,False,False,False
TXN_0000437,ACC_000033,CUST_00022,2026-06-07 11:06:44,11,True,35071.3,INR,PURCHASE,ONLINE,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Lagos,NG,DEV_552762,MACOS,True,,3DS,False,True,9801.8,,0,0,,21780.65,False,False,False,False
TXN_0000003,ACC_000166,CUST_00112,2026-03-22 22:27:18,22,True,9095.85,INR,PAYMENT,,SUCCESS,MER_4797,LIC Premium,INSURANCE,Hyderabad,IN,DEV_493914,ANDROID,False,49.44.218.163,BIOMETRIC,False,False,1.7,195.0,1,1,0.273,27293.52,False,False,False,False
TXN_0000820,ACC_000174,CUST_00118,2026-08-15 06:11:07,6,True,25.0,INR,PURCHASE,POS,SUCCESS,MER_5005,Tanishq Jewellers,JEWELLERY,Chennai,IN,DEV_268018,POS_TERMINAL,True,,PIN,True,False,5.5,53615.52,0,0,0.003,11474.33,False,False,False,False
TXN_0000821,ACC_000123,CUST_00087,2026-08-15 09:50:14,9,True,1014.73,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Lagos,NG,DEV_486559,POS_TERMINAL,True,,PIN,True,True,10308.8,77451.58,0,0,4.143,22371.41,False,False,False,False
TXN_0000269,ACC_000143,CUST_00097,2026-05-11 04:17:54,4,False,25.0,INR,PURCHASE,MOBILE_APP,FAILED,MER_6393,IRCTC Rail,TRAVEL,Noida,IN,DEV_605550,WINDOWS_DESKTOP,False,49.41.155.244,OTP,False,False,9.8,275.0,1,4,0.015,315587.94,False,False,False,False
TXN_0000455,ACC_000049,CUST_00034,2026-06-11 19:44:19,19,False,21429.9,INR,PURCHASE,POS,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Indore,IN,DEV_740051,POS_TERMINAL,True,,PIN,True,False,7.0,,0,0,,101009.12,False,False,False,False
TXN_0000665,ACC_000161,CUST_00108,2026-07-22 18:18:06,18,False,25.0,INR,PURCHASE,POS,SUCCESS,MER_6613,BigBazaar Retail,GROCERY,Chandigarh,IN,DEV_885100,POS_TERMINAL,False,,SIGNATURE,True,False,3.3,11.0,3,3,0.009,10270.36,False,False,False,False
TXN_0000736,ACC_000083,CUST_00059,2026-08-05 08:14:20,8,False,732.39,INR,PURCHASE,POS,SUCCESS,MER_9194,PVR Cinemas,ENTERTAINMENT,Kolkata,IN,DEV_552975,POS_TERMINAL,False,,PIN,True,False,12.0,39201.22,0,0,0.415,898.47,False,False,False,False
TXN_0000099,ACC_000156,CUST_00104,2026-04-08 17:55:04,17,False,106951.01,INR,PURCHASE,POS,SUCCESS,MER_5005,Tanishq Jewellers,JEWELLERY,Pune,IN,DEV_303663,POS_TERMINAL,True,,SIGNATURE,True,False,15.2,,0,0,,38427.2,False,False,False,False
TXN_0000603,ACC_000083,CUST_00059,2026-07-08 20:43:07,20,False,489.91,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Kolkata,IN,DEV_735465,WINDOWS_DESKTOP,False,49.45.153.36,OTP,False,False,9.1,5997.83,0,2,0.225,2226.86,False,False,False,False
TXN_0000619,ACC_000052,CUST_00036,2026-07-12 02:42:55,2,True,1113.31,INR,PURCHASE,ONLINE,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Coimbatore,IN,,ANDROID,True,49.35.217.245,3DS,False,False,7.9,84.0,2,2,0.048,40244.96,False,False,False,False
TXN_0000680,ACC_000079,CUST_00056,2026-07-27 15:09:06,15,False,3195.28,INR,PAYMENT,,SUCCESS,MER_9568,UPI P2P Transfer,P2P_TRANSFER,Gurugram,IN,DEV_664814,MACOS,True,49.35.222.186,,False,False,0.0,249.0,1,1,0.852,1678.11,False,False,False,False
TXN_0000205,ACC_000094,CUST_00067,2026-04-29 22:33:08,22,False,652.3,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Kochi,IN,DEV_112885,POS_TERMINAL,False,,PIN,True,False,901.5,123.0,1,1,2.773,2970.2,False,False,False,False
TXN_0000546,ACC_000054,CUST_00038,2026-06-29 00:33:39,0,False,193.13,INR,PURCHASE,POS,SUCCESS,MER_5795,Cafe Coffee Day,RESTAURANT,Panama City,PA,DEV_467355,POS_TERMINAL,False,,PIN,True,True,8819.8,272.0,3,3,0.057,5317.51,False,False,False,False
TXN_0000390,ACC_000081,CUST_00058,2026-05-29 11:04:28,11,False,8486.52,INR,PURCHASE,ONLINE,SUCCESS,MER_4971,BetKing Online,GAMBLING,Delhi,IN,DEV_566173,ANDROID,False,49.50.113.69,OTP,False,False,80.5,58610.4,0,0,0.304,189163.26,False,False,False,False
TXN_0000114,ACC_000020,CUST_00014,2026-04-12 03:31:27,3,True,614.05,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Kochi,IN,DEV_613406,POS_TERMINAL,True,,PIN,True,False,16.7,153.0,2,2,0.178,5502.94,False,False,False,False
TXN_0000204,ACC_000094,CUST_00067,2026-04-29 20:30:08,20,False,1490.74,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4971,BetKing Online,GAMBLING,Pune,IN,DEV_112885,IOS,False,49.51.77.15,3DS,False,False,5.8,13709.87,0,0,57.354,3622.5,False,False,False,False
TXN_0000340,ACC_000152,CUST_00102,2026-05-22 20:04:22,20,False,3149.13,INR,PURCHASE,ONLINE,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Pune,IN,DEV_629837,ANDROID,True,49.34.211.20,OTP,False,False,3.0,282.0,1,1,0.359,49635.0,False,False,False,False
TXN_0000040,ACC_000149,CUST_00101,2026-03-28 22:12:15,22,True,8467.72,INR,WITHDRAWAL,ATM,SUCCESS,MER_2885,SBI ATM,ATM_WITHDRAWAL,Pune,IN,DEV_301814,ATM_MACHINE,True,,PIN,True,False,817.8,5618.1,0,1,207.621,5536.45,False,False,False,False
TXN_0000685,ACC_000108,CUST_00077,2026-07-28 00:43:57,0,False,4651.95,INR,TRANSFER,INTERNET_BANKING,SUCCESS,MER_9568,UPI P2P Transfer,P2P_TRANSFER,Indore,IN,DEV_158130,IOS,False,49.39.66.39,,False,False,12.5,392.0,1,1,3.147,43208.19,False,False,False,False
TXN_0000186,ACC_000075,CUST_00053,2026-04-27 07:57:28,7,False,4266.02,INR,PURCHASE,POS,FAILED,MER_3441,Indian Oil Petrol,FUEL,,IN,DEV_906913,,True,,,True,False,2.0,,0,0,,19482.92,False,False,False,False
TXN_0000901,ACC_000094,CUST_00067,2026-09-02 14:22:03,14,False,226.69,INR,PURCHASE,POS,SUCCESS,MER_7120,Swiggy,FOOD_DELIVERY,Pune,IN,DEV_828770,,True,,SIGNATURE,True,False,2.5,37185.93,0,0,0.008,-506098.58,False,False,False,False
TXN_0000462,ACC_000094,CUST_00067,2026-06-13 06:16:48,6,True,62146.26,INR,TRANSFER,ONLINE,SUCCESS,MER_6330,QuickCash Wire Ltd,MONEY_TRANSFER,Bucharest,RO,DEV_667875,,False,196.174.229.202,OTP,False,True,6767.0,95.45,3,3,2.511,-337409.16,False,False,False,False
TXN_0000752,ACC_000094,CUST_00067,2026-08-07 13:31:07,13,False,474.89,INR,PURCHASE,POS,FAILED,MER_9194,PVR Cinemas,ENTERTAINMENT,Pune,IN,DEV_112885,POS_TERMINAL,False,,SIGNATURE,True,False,9.4,235.0,1,1,0.014,-522374.28,False,False,False,False
TXN_0000755,ACC_000037,CUST_00025,2026-08-07 19:44:27,19,False,466.94,INR,PURCHASE,POS,SUCCESS,MER_8430,Ola Cabs,TRANSPORT,London,GB,DEV_407645,POS_TERMINAL,False,,PIN,True,True,2816.0,59282.27,0,0,0.195,96586.48,False,False,False,False
TXN_0000946,ACC_000057,CUST_00040,2026-09-12 12:30:49,12,True,25.0,INR,PURCHASE,POS,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Kolkata,IN,DEV_716813,POS_TERMINAL,False,,PIN,True,False,1.4,315.0,1,1,0.01,74403.35,False,False,False,False
TXN_0000382,ACC_000084,CUST_00060,2026-05-28 15:22:00,15,False,473.85,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Pune,IN,DEV_303182,POS_TERMINAL,True,,PIN,True,False,10.7,,0,0,,18622.31,False,False,False,False
TXN_0000700,ACC_000166,CUST_00112,2026-07-31 06:02:51,6,False,534.6,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Gurugram,IN,DEV_493914,WINDOWS_DESKTOP,False,49.45.33.211,OTP,False,False,850.7,92826.53,0,0,0.019,-21668.83,False,False,False,False
TXN_0000953,ACC_000101,CUST_00072,2026-09-13 02:57:30,2,True,5443.64,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Chennai,IN,DEV_954225,POS_TERMINAL,False,,PIN,True,False,15.1,85941.08,0,0,0.621,72160.33,False,False,False,False
TXN_0000439,ACC_000169,CUST_00115,2026-06-07 11:46:22,11,True,593.14,INR,PURCHASE,ONLINE,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Indore,IN,DEV_954643,ANDROID,True,49.43.71.250,OTP,False,False,2.1,108934.17,0,0,0.032,32585.4,False,False,False,False
TXN_0000908,ACC_000082,CUST_00059,2026-09-04 04:21:21,4,False,2314.96,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Kolkata,IN,DEV_300814,IOS,False,49.37.183.79,CVV,False,False,3.5,305.0,2,3,0.225,131567.42,False,False,False,False
TXN_0000254,ACC_000099,CUST_00071,2026-05-08 11:04:53,11,False,25.0,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_7114,Myntra,APPAREL,Mysuru,IN,DEV_826048,IOS,True,49.36.230.48,,False,False,4.0,,0,0,,20659.04,False,False,False,False
TXN_0000367,ACC_000043,CUST_00029,2026-05-26 03:03:12,3,False,10999.63,INR,WITHDRAWAL,ATM,SUCCESS,MER_2885,SBI ATM,ATM_WITHDRAWAL,Coimbatore,IN,DEV_842563,ATM_MACHINE,False,,PIN,True,False,864.2,175.0,2,2,0.813,238.41,False,False,False,False
TXN_0000076,ACC_000085,CUST_00061,2026-04-03 17:36:02,17,False,1635.91,INR,PURCHASE,POS,,MER_6986,HP Fuel Station,FUEL,Kolkata,IN,DEV_969849,POS_TERMINAL,True,,PIN,True,False,4.9,77.0,2,2,0.679,85312.87,False,False,False,False
TXN_0000349,ACC_000028,CUST_00019,2026-05-24 04:00:28,4,True,63.24,INR,PURCHASE,ONLINE,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Noida,IN,,WINDOWS_DESKTOP,False,49.36.161.202,NONE,False,False,634.0,3.03,1,1,0.008,10552.18,False,False,False,False
TXN_0000239,ACC_000141,CUST_00096,,17,False,5291.66,INR,WITHDRAWAL,ATM,SUCCESS,MER_2885,SBI ATM,ATM_WITHDRAWAL,Indore,IN,DEV_789922,ATM_MACHINE,False,,PIN,True,False,2.5,252.0,1,1,2.707,10035.95,True,False,False,True
TXN_0000317,ACC_000009,CUST_00006,2026-05-18 00:56:08,0,False,25.0,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_9568,UPI P2P Transfer,P2P_TRANSFER,Jaipur,IN,DEV_849461,WINDOWS_DESKTOP,False,49.43.198.41,BIOMETRIC,False,False,430.7,121.0,1,1,0.007,19924.45,False,False,False,False
TXN_0000192,ACC_000167,CUST_00113,2026-04-27 21:43:35,21,False,4630.92,INR,,POS,SUCCESS,MER_8385,Max Hospital,HEALTHCARE,Mysuru,IN,DEV_956526,,False,,PIN,True,False,1.2,103.0,3,3,0.611,53202.24,False,False,False,False
TXN_0000963,ACC_000139,CUST_00094,2026-09-14 20:52:00,20,False,606.46,INR,PURCHASE,POS,,MER_6188,Apollo Pharmacy,HEALTHCARE,Indore,IN,DEV_637395,POS_TERMINAL,False,,PIN,True,False,1.7,60896.02,0,0,0.012,90289.89,False,False,False,False
TXN_0000270,ACC_000143,CUST_00097,2026-05-11 05:28:00,5,False,30371.47,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_4797,LIC Premium,INSURANCE,,IN,DEV_451383,,False,49.44.72.202,OTP,False,False,1320.8,71.0,2,5,21.674,285216.47,False,False,False,False
TXN_0000243,ACC_000143,CUST_00097,2026-05-06 04:59:31,4,False,1007.66,INR,PURCHASE,POS,SUCCESS,MER_2780,Uber India,TRANSPORT,Jaipur,IN,DEV_170793,POS_TERMINAL,True,,,True,False,262.8,48603.8,0,0,2.771,322624.44,False,False,False,False
TXN_0000872,ACC_000129,CUST_00089,2026-08-27 13:49:14,13,False,11963.95,INR,PURCHASE,,SUCCESS,MER_4971,BetKing Online,GAMBLING,Kolkata,IN,DEV_831952,IOS,False,49.35.32.91,CVV,False,False,299.4,65179.05,0,0,0.811,32383.66,False,False,False,False
TXN_0000602,ACC_000121,CUST_00085,2026-07-08 19:52:37,19,False,20796.3,INR,PURCHASE,POS,SUCCESS,MER_1438,Reliance Digital,ELECTRONICS,Delhi,IN,DEV_279750,POS_TERMINAL,False,,PIN,True,False,315.2,60.0,1,1,2.828,2649.66,False,False,False,False
TXN_0000401,ACC_000118,CUST_00083,2026-06-01 01:32:58,1,False,467.07,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Bengaluru,IN,DEV_420415,IOS,False,49.58.63.14,BIOMETRIC,False,False,2.6,354.0,2,2,0.236,74906.6,False,False,False,False
TXN_0000750,ACC_000094,CUST_00067,2026-08-07 09:36:07,9,False,414.94,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Pune,IN,DEV_112885,POS_TERMINAL,False,,PIN,True,False,14.8,23295.08,0,0,0.012,-528556.58,False,False,False,False
TXN_0000387,ACC_000175,CUST_00119,2026-05-29 06:17:09,6,False,11176.0,INR,TRANSFER,INTERNET_BANKING,REVERSED,MER_6330,QuickCash Wire Ltd,MONEY_TRANSFER,Dubai,AE,DEV_293818,ANDROID,False,202.61.21.151,,False,True,2616.8,111.43,1,1,0.294,30561.66,False,False,False,False
TXN_0000417,ACC_000174,CUST_00118,2026-06-03 12:06:10,12,False,25902.09,INR,PURCHASE,POS,SUCCESS,MER_5005,Tanishq Jewellers,JEWELLERY,Chennai,IN,,POS_TERMINAL,True,,PIN,True,False,11.3,,0,0,,14965.6,False,False,False,False
TXN_0000543,ACC_000072,CUST_00050,2026-06-28 17:07:33,17,True,3573.3,INR,PAYMENT,INTERNET_BANKING,SUCCESS,MER_7794,Tata Power,UTILITIES,Kolkata,IN,DEV_527288,ANDROID,False,49.49.97.98,OTP,False,False,5.5,254.0,1,1,2.466,30206.94,False,False,False,False
TXN_0000655,ACC_000126,CUST_00088,2026-07-20 22:19:51,22,False,1198.34,INR,PURCHASE,,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Ahmedabad,IN,DEV_582559,POS_TERMINAL,False,,PIN,True,False,2.6,131.0,2,2,0.281,14335.72,False,False,False,False
TXN_0000979,ACC_000023,CUST_00016,2026-09-17 15:46:52,15,False,1429.87,INR,PURCHASE,POS,SUCCESS,MER_9194,PVR Cinemas,ENTERTAINMENT,Chennai,IN,DEV_696152,POS_TERMINAL,False,,SIGNATURE,True,False,7.8,1850.37,0,1,0.28,2225.33,False,False,False,False
TXN_0000931,ACC_000128,CUST_00089,2026-09-09 19:23:59,19,False,3665.97,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Jaipur,IN,DEV_200174,ANDROID,False,49.38.28.21,OTP,False,False,9.3,145678.08,0,0,0.556,9608.99,False,False,False,False
TXN_0000842,ACC_900006,,2026-08-20 14:20:48,14,False,2232.72,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Jaipur,IN,DEV_887017,WINDOWS_DESKTOP,False,49.56.204.49,OTP,False,False,10.0,65288.17,0,0,1.058,48122.49,False,True,False,True
TXN_0000579,ACC_000025,CUST_00017,2026-07-04 22:15:51,22,True,9111.39,INR,PURCHASE,POS,SUCCESS,MER_1438,Reliance Digital,ELECTRONICS,Ahmedabad,IN,DEV_983855,POS_TERMINAL,False,,PIN,True,False,142.2,67.0,2,2,0.626,33477.78,False,False,False,False
TXN_0000233,ACC_000097,CUST_00069,2026-05-05 12:46:36,12,False,145.29,INR,PURCHASE,POS,SUCCESS,MER_5795,Cafe Coffee Day,RESTAURANT,Kolkata,IN,,POS_TERMINAL,True,,PIN,True,False,2.0,,0,0,,254147.86,False,False,False,False
TXN_0000202,ACC_000152,CUST_00102,2026-04-29 17:56:52,17,False,4131.73,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Pune,IN,DEV_543230,ANDROID,False,,OTP,False,False,1.8,312.0,1,1,2.816,29374.84,False,False,False,False
TXN_0000545,ACC_000054,CUST_00038,2026-06-28 20:01:39,20,True,698.02,INR,PURCHASE,ONLINE,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Chennai,IN,DEV_467355,WINDOWS_DESKTOP,False,49.58.214.122,OTP,False,False,8.4,49.0,2,2,0.179,5510.64,False,False,False,False
TXN_0000177,ACC_000131,CUST_00090,2026-04-25 09:56:14,9,True,3954.12,INR,,,SUCCESS,MER_9568,UPI P2P Transfer,P2P_TRANSFER,,IN,DEV_499670,IOS,True,49.49.69.212,PIN,False,False,9.2,,0,0,,72271.25,False,False,False,False
TXN_0000373,ACC_000034,CUST_00023,2026-05-27 05:16:25,5,False,25.0,INR,PURCHASE,ONLINE,SUCCESS,MER_6467,GiftCardHub Online,GIFT_CARD,Chennai,IN,DEV_260128,ANDROID,False,49.32.225.18,OTP,False,False,16.3,333.0,3,3,0.005,47547.77,False,False,False,False
TXN_0000889,ACC_000176,CUST_00119,2026-08-31 12:15:41,12,False,767.93,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Jaipur,IN,DEV_852293,POS_TERMINAL,True,,PIN,True,False,189.5,25538.87,0,0,0.103,9357.82,False,False,False,False
TXN_0000279,ACC_000163,CUST_00110,2026-05-12 22:40:08,22,False,19835.91,INR,PURCHASE,POS,,MER_1412,Croma Electronics,ELECTRONICS,Coimbatore,IN,DEV_572552,POS_TERMINAL,True,,NONE,True,False,7.3,,0,0,,37684.17,False,False,False,False
TXN_0000182,ACC_000165,CUST_00111,2026-04-26 09:36:11,9,True,1467.87,INR,PAYMENT,INTERNET_BANKING,SUCCESS,MER_7794,Tata Power,UTILITIES,Coimbatore,IN,DEV_346184,IOS,True,49.36.153.35,OTP,False,False,386.6,389.55,2,2,0.804,200603.7,False,False,False,False
TXN_0000064,ACC_000003,CUST_00002,2026-04-01 02:12:59,2,False,8168.71,INR,WITHDRAWAL,ATM,SUCCESS,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Gurugram,IN,DEV_500633,ATM_MACHINE,True,,PIN,True,False,1.1,175.0,1,1,0.21,1010.74,False,False,False,False
TXN_0000707,ACC_000160,CUST_00108,2026-08-01 18:00:27,18,True,2489.05,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_7794,Tata Power,UTILITIES,Chandigarh,IN,DEV_790472,ANDROID,False,49.47.92.225,BIOMETRIC,False,False,13.0,9939.12,0,1,0.337,293365.08,False,False,False,False
TXN_0000501,ACC_000123,CUST_00087,2026-06-22 14:58:39,14,False,315.01,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Noida,IN,DEV_160244,ANDROID,False,49.55.137.203,OTP,False,False,982.3,132.0,1,1,1.501,23386.14,False,False,False,False
TXN_0000060,ACC_000072,CUST_00050,2026-03-31 13:44:21,13,False,25.0,INR,,INTERNET_BANKING,SUCCESS,MER_8691,NEFT Beneficiary,FUND_TRANSFER,Kolkata,IN,DEV_527288,IOS,False,49.39.38.46,OTP,False,False,0.2,140.0,1,4,0.031,43556.83,False,False,False,False
TXN_0000830,ACC_000117,CUST_00082,2026-08-15 22:21:30,22,True,118410.72,INR,PURCHASE,POS,SUCCESS,MER_5005,Tanishq Jewellers,JEWELLERY,Mumbai,IN,DEV_428282,POS_TERMINAL,False,,SIGNATURE,True,False,6.3,82.0,1,1,23.195,219792.24,False,False,False,False
TXN_0000324,ACC_000135,CUST_00093,,13,False,9726.28,INR,PURCHASE,,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,London,GB,DEV_276636,WINDOWS_DESKTOP,False,146.172.227.201,3DS,False,True,4644.8,29.77,3,3,0.594,-58010.02,True,False,False,True
TXN_0000310,ACC_000140,CUST_00095,2026-05-16 16:54:39,16,True,1729.36,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,FUEL,Hyderabad,IN,DEV_439075,POS_TERMINAL,True,,PIN,True,False,1.0,241.0,1,1,0.809,47150.01,False,False,False,False
TXN_0000069,ACC_000143,CUST_00097,2026-04-02 10:55:43,10,False,363.67,INR,PURCHASE,ONLINE,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Mysuru,IN,DEV_605550,ANDROID,True,49.43.220.6,3DS,False,False,658.3,,0,0,,323632.1,False,False,False,False
TXN_0000670,ACC_000064,CUST_00044,2026-07-23 22:19:16,22,False,25.0,INR,PURCHASE,POS,FAILED,MER_2780,Uber India,TRANSPORT,Indore,IN,DEV_514603,POS_TERMINAL,False,,PIN,True,False,3.2,11328.82,0,0,0.003,400212.75,False,False,False,False
TXN_0000723,ACC_000033,CUST_00022,2026-08-03 17:06:29,17,False,13.44,INR,PURCHASE,ONLINE,SUCCESS,MER_6467,GiftCardHub Online,GIFT_CARD,Delhi,IN,,ANDROID,True,49.32.217.174,CVV,False,False,14.2,82338.25,0,0,0.0,1844.37,False,False,False,False
TXN_0000304,ACC_000086,CUST_00062,2026-05-15 18:43:30,18,False,1191.95,INR,PURCHASE,,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Pune,IN,DEV_221811,POS_TERMINAL,False,,NONE,True,False,6.1,37.0,2,2,0.509,21320.84,False,False,False,False
TXN_0000246,ACC_000024,CUST_00016,2026-05-06 12:34:44,12,False,37087.72,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Noida,IN,,POS_TERMINAL,False,,PIN,True,False,1083.8,13086.05,0,0,0.601,10235.54,False,False,False,False
